App,Package,Start Time,Duration,Filename,,,,
EEG - Group31,com.eeg.group31,"May 3, 2018 @ 06:25:44 PM",33 sec,,,,,
,,,,,,,,
Time  [ms],Battery Power [uW],Time  [ms],Battery Status,,,,,
31987,606948,31887,0,,,,,
32089,606948,31988,0,,,,,
32188,606948,32090,0,,,,,
32291,606948,32188,0,,,,,
32389,606948,32291,0,,,,,
32489,606948,32389,0,,,,,
32591,606948,32489,0,,,,,
32693,860790,32591,0,,,,,
32793,860790,32693,0,,,,,
32894,860790,32793,0,,,,,
32994,860790,32894,0,,,,,
33094,860790,32995,0,,,,,
33195,860790,33094,0,,,,,
,,33195,0,,,,,
,,,,,,,,
,,,,,,,,
System Statistics:,,,,,,,,
Sensor Id,Name,Type,Average,,,,,
206,Battery Status,Battery Status,0,,,,,
332,Battery Power,Power [uW],832850.4683,,,,,
,,,,,,,,
,,,,,,,,
Application Statistics:,,,,,,,,
UID,Application,Package,CPU[%],Number of Threads,Average Virtual Memory Size [MB],Max Virtual Memory Size [MB],Average Resident Set Size [MB],Max Resident Set Size [MB]
