App,Package,Start Time,Duration,Filename,,,,
EEG - Group31,com.eeg.group31,"May 3, 2018 @ 06:28:47 PM",36 sec,,,,,
,,,,,,,,
Time  [ms],Battery Power [uW],Time  [ms],Battery Status,,,,,
33962,606208,33860,0,,,,,
34060,647168,33963,0,,,,,
34162,647168,34061,0,,,,,
34261,647168,34162,0,,,,,
34366,647168,34262,0,,,,,
34465,647168,34366,0,,,,,
34566,647168,34466,0,,,,,
34667,647168,34566,0,,,,,
34769,647168,34667,0,,,,,
34871,647168,34769,0,,,,,
34971,647168,34872,0,,,,,
35074,995276,34971,0,,,,,
35177,995276,35075,0,,,,,
35276,995276,35177,0,,,,,
35379,995276,35276,0,,,,,
35481,995276,35379,0,,,,,
35579,995276,35481,0,,,,,
35680,995276,35579,0,,,,,
35780,995276,35680,0,,,,,
35883,995276,35780,0,,,,,
35983,995276,35883,0,,,,,
36083,764455,35983,0,,,,,
,,36083,0,,,,,
,,,,,,,,
,,,,,,,,
System Statistics:,,,,,,,,
Sensor Id,Name,Type,Average,,,,,
206,Battery Status,Battery Status,0,,,,,
332,Battery Power,Power [uW],899896.4694,,,,,
,,,,,,,,
,,,,,,,,
Application Statistics:,,,,,,,,
UID,Application,Package,CPU[%],Number of Threads,Average Virtual Memory Size [MB],Max Virtual Memory Size [MB],Average Resident Set Size [MB],Max Resident Set Size [MB]
